pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,type,rarity,charged_moves,fast_moves,candy_required,distance,max_cp,attack_probability,base_capture_rate,base_flee_rate,dodge_probability,max_pokemon_action_frequency,min_pokemon_action_frequency,found_egg,found_evolution,found_wild,found_research,found_raid,found_photobomb
618,Stunfisk,144,171,240,"['Ground', 'Steel']",Standard,"['Earthquake', 'Flash Cannon', 'Muddy Water', 'Rock Slide']","['Mud Shot', 'Metal Claw']",0.0,5,2474,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
619,Mienfoo,160,98,128,['Fighting'],Standard,"['Brick Break', 'Low Sweep', 'Focus Blast']","['Low Kick', 'Pound']",0.0,3,1589,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
620,Mienshao,258,127,163,['Fighting'],Standard,"['Brick Break', 'Grass Knot', 'Stone Edge', 'Blaze Kick']","['Low Kick', 'Poison Jab']",50.0,3,3101,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
621,Druddigon,213,170,184,['Dragon'],Standard,"['Dragon Claw', 'Night Slash', 'Hyper Beam']","['Dragon Tail', 'Bite']",0.0,5,3125,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
622,Golett,127,92,153,"['Ground', 'Ghost']",Standard,"['Shadow Punch', 'Brick Break', 'Night Shade']","['Astonish', 'Mud Slap']",0.0,5,1360,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
623,Golurk,222,154,205,"['Ground', 'Ghost']",Standard,"['Shadow Punch', 'Dynamic Punch', 'Earth Power', 'Poltergeist']","['Astonish', 'Mud Slap']",50.0,5,3265,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
624,Pawniard,154,114,128,"['Dark', 'Steel']",Standard,"['Night Slash', 'Iron Head', 'X Scissor']","['Scratch', 'Fury Cutter']",0.0,5,1640,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
625,Bisharp,232,176,163,"['Dark', 'Steel']",Standard,"['Dark Pulse', 'Iron Head', 'X Scissor', 'Focus Blast']","['Snarl', 'Metal Claw']",50.0,5,3254,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
626,Bouffalant,195,182,216,['Normal'],Standard,"['Megahorn', 'Stomp', 'Skull Bash', 'Earthquake']","['Zen Headbutt', 'Mud Shot']",0.0,3,3200,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
627,Rufflet,150,97,172,"['Normal', 'Flying']",Standard,"['Aerial Ace', 'Brave Bird', 'Rock Tomb', 'Fly']","['Peck', 'Wing Attack']",0.0,5,1706,0.1,-1.0,-1.0,0.15,1.6,0.2,True,False,False,False,True,False
628,Braviary,213,137,242,"['Psychic', 'Flying']",Standard,"['Dazzling Gleam', 'Brave Bird', 'Psychic', 'Ominous Wind', 'Fly']","['Air Slash', 'Zen Headbutt']",50.0,5,3219,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
629,Vullaby,105,139,172,"['Dark', 'Flying']",Standard,"['Dark Pulse', 'Brave Bird', 'Foul Play']","['Feint Attack', 'Air Slash']",0.0,5,1455,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
630,Mandibuzz,129,205,242,"['Dark', 'Flying']",Standard,"['Dark Pulse', 'Aerial Ace', 'Foul Play', 'Shadow Ball']","['Snarl', 'Air Slash']",50.0,5,2446,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
631,Heatmor,204,129,198,['Fire'],Standard,"['Flamethrower', 'Thunder Punch', 'Power Up Punch']","['Lick', 'Fire Spin']",0.0,3,2740,0.7,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,False,True
632,Durant,217,188,151,"['Bug', 'Steel']",Standard,"['X Scissor', 'Iron Head', 'Stone Edge']","['Bug Bite', 'Metal Claw']",0.0,3,3043,0.7,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
633,Deino,116,93,141,"['Dark', 'Dragon']",Standard,"['Dragon Pulse', 'Crunch', 'Body Slam']","['Tackle', 'Dragon Breath']",0.0,5,1214,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
634,Zweilous,159,135,176,"['Dark', 'Dragon']",Standard,"['Dragon Pulse', 'Dark Pulse', 'Body Slam']","['Bite', 'Dragon Breath']",25.0,5,2104,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
635,Hydreigon,256,188,211,"['Dark', 'Dragon']",Standard,"['Dragon Pulse', 'Dark Pulse', 'Flash Cannon']","['Bite', 'Dragon Breath']",100.0,5,4147,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
636,Larvesta,156,107,146,"['Bug', 'Fire']",Standard,"['Flame Charge', 'Bug Buzz', 'Flame Wheel']","['Ember', 'Bug Bite']",0.0,5,1712,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
637,Volcarona,264,189,198,"['Bug', 'Fire']",Standard,"['Overheat', 'Bug Buzz', 'Solar Beam', 'Hurricane']","['Fire Spin', 'Bug Bite']",400.0,5,4155,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
638,Cobalion,192,229,209,"['Steel', 'Fighting']",Legendary,"['Close Combat', 'Iron Head', 'Stone Edge']","['Metal Claw', 'Zen Headbutt', 'Double Kick']",0.0,20,3457,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
639,Terrakion,260,192,209,"['Rock', 'Fighting']",Legendary,"['Close Combat', 'Earthquake', 'Rock Slide']","['Smack Down', 'Zen Headbutt', 'Double Kick']",0.0,20,4231,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
640,Virizion,192,229,209,"['Grass', 'Fighting']",Legendary,"['Close Combat', 'Leaf Blade', 'Stone Edge']","['Quick Attack', 'Zen Headbutt', 'Double Kick']",0.0,20,3457,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
641,Tornadus,266,164,188,['Flying'],Legendary,"['Grass Knot', 'Dark Pulse', 'Hyper Beam', 'Hurricane']","['Bite', 'Air Slash']",0.0,20,3827,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
642,Thundurus,266,164,188,"['Electric', 'Flying']",Legendary,"['Crunch', 'Thunder', 'Brick Break', 'Thunder Punch']","['Astonish', 'Thunder Shock']",0.0,20,3827,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
643,Reshiram,275,211,205,"['Dragon', 'Fire']",Legendary,"['Crunch', 'Overheat', 'Draco Meteor', 'Stone Edge']","['Dragon Breath', 'Fire Fang']",0.0,20,4620,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
644,Zekrom,275,211,205,"['Dragon', 'Electric']",Legendary,"['Outrage', 'Wild Charge', 'Flash Cannon', 'Crunch']","['Dragon Breath', 'Charge Beam']",0.0,20,4620,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
645,Landorus,261,182,205,"['Ground', 'Flying']",Legendary,"['Earth Power', 'Outrage', 'Rock Slide', 'Focus Blast']","['Mud Shot', 'Rock Throw']",0.0,20,4105,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
646,Kyurem,310,183,245,"['Dragon', 'Ice']",Legendary,"['Iron Head', 'Blizzard', 'Stone Edge', 'Outrage']","['Dragon Tail', 'Shadow Claw']",0.0,20,5268,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
647,Keldeo,260,192,209,"['Water', 'Fighting']",Mythic,"['Aqua Jet', 'Close Combat', 'Hydro Pump', 'X Scissor', 'Sacred Sword']","['Poison Jab', 'Low Kick']",0.0,20,4231,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
648,Meloetta,250,225,225,"['Normal', 'Psychic']",Mythic,"['Psyshock', 'Thunderbolt', 'Dazzling Gleam', 'Hyper Beam']","['Quick Attack', 'Confusion']",0.0,20,4544,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
649,Genesect,252,199,174,"['Bug', 'Steel']",Mythic,"['X Scissor', 'Magnet Bomb', 'Flamethrower']","['Metal Claw', 'Fury Cutter']",0.0,20,3836,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
650,Chespin,110,106,148,['Grass'],Standard,"['Gyro Ball', 'Seed Bomb', 'Body Slam']","['Take Down', 'Vine Whip']",0.0,3,1254,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
651,Quilladin,146,156,156,['Grass'],Standard,"['Gyro Ball', 'Energy Ball', 'Body Slam']","['Low Kick', 'Vine Whip']",25.0,3,1967,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
652,Chesnaught,201,204,204,"['Grass', 'Fighting']",Standard,"['Gyro Ball', 'Energy Ball', 'Super Power', 'Solar Beam', 'Thunder Punch']","['Low Kick', 'Vine Whip', 'Smack Down']",100.0,3,3380,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
653,Fennekin,116,102,120,['Fire'],Standard,"['Psyshock', 'Flamethrower', 'Flame Charge']","['Scratch', 'Ember']",0.0,3,1176,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
654,Braixen,171,130,153,['Fire'],Standard,"['Psyshock', 'Flamethrower', 'Flame Charge']","['Scratch', 'Ember']",25.0,3,2074,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
655,Delphox,230,189,181,"['Fire', 'Psychic']",Standard,"['Psychic', 'Flamethrower', 'Flame Charge', 'Fire Blast', 'Mystical Fire']","['Scratch', 'Fire Spin', 'Zen Headbutt']",100.0,3,3500,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
656,Froakie,122,84,121,['Water'],Standard,"['Water Pulse', 'Aerial Ace', 'Surf']","['Pound', 'Bubble']",0.0,3,1135,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
657,Frogadier,168,114,144,['Water'],Standard,"['Water Pulse', 'Aerial Ace', 'Surf']","['Pound', 'Bubble']",25.0,3,1872,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
658,Greninja,223,152,176,"['Water', 'Dark']",Standard,"['Night Slash', 'Aerial Ace', 'Surf', 'Hydro Pump']","['Feint Attack', 'Bubble', 'Water Shuriken']",100.0,3,3037,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
659,Bunnelby,68,72,116,['Normal'],Standard,"['Dig', 'Bulldoze', 'Earthquake']","['Mud Slap', 'Quick Attack']",0.0,1,633,0.4,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
660,Diggersby,112,155,198,"['Normal', 'Ground']",Standard,"['Dig', 'Hyper Beam', 'Earthquake', 'Fire Punch', 'Scorching Sands']","['Mud Shot', 'Quick Attack']",50.0,1,1726,0.4,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,True,True
661,Fletchling,95,80,128,"['Normal', 'Flying']",Standard,"['Aerial Ace', 'Heat Wave', 'Swift', 'Fly']","['Peck', 'Quick Attack']",0.0,1,916,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
662,Fletchinder,145,110,158,"['Fire', 'Flying']",Standard,"['Aerial Ace', 'Heat Wave', 'Flame Charge', 'Fly']","['Peck', 'Ember', 'Steel Wing']",25.0,1,1681,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,True,True
663,Talonflame,176,155,186,"['Fire', 'Flying']",Standard,"['Brave Bird', 'Fire Blast', 'Flame Charge', 'Hurricane', 'Fly']","['Peck', 'Fire Spin', 'Steel Wing']",100.0,1,2522,0.2,-1.0,-1.0,0.15,1.6,0.9,False,True,True,True,False,True
664,Scatterbug,63,63,116,['Bug'],Standard,['Struggle'],"['Bug Bite', 'Tackle']",0.0,1,563,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
665,Spewpa,48,89,128,['Bug'],Standard,['Struggle'],['Struggle Bug'],25.0,1,548,0.1,-1.0,-1.0,0.0,1.6,0.2,False,False,False,False,False,False
666,Vivillon,176,103,190,"['Bug', 'Flying']",Standard,"['Bug Buzz', 'Aerial Ace', 'Energy Ball', 'Hurricane']","['Gust', 'Struggle Bug']",100.0,1,2122,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,False,False,False,False
667,Litleo,139,112,158,"['Fire', 'Normal']",Standard,"['Flame Charge', 'Flamethrower', 'Crunch']","['Fire Fang', 'Tackle', 'Ember', 'Incinerate']",0.0,3,1631,0.4,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
668,Pyroar,221,149,200,"['Fire', 'Normal']",Standard,"['Flame Charge', 'Solar Beam', 'Dark Pulse', 'Overheat']","['Fire Fang', 'Take Down', 'Ember', 'Incinerate']",50.0,3,3166,0.4,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
669,Flabebe,108,120,127,['Fairy'],Standard,"['Dazzling Gleam', 'Petal Blizzard', 'Psychic']","['Vine Whip', 'Tackle']",0.0,3,1216,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
670,Floette,136,151,144,['Fairy'],Standard,"['Dazzling Gleam', 'Petal Blizzard', 'Psychic']","['Vine Whip', 'Tackle']",25.0,3,1752,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
671,Florges,212,244,186,['Fairy'],Standard,"['Moonblast', 'Petal Blizzard', 'Psychic', 'Disarming Voice']","['Vine Whip', 'Tackle', 'Razor Leaf', 'Fairy Wind']",100.0,3,3700,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
672,Skiddo,123,102,165,['Grass'],Standard,"['Brick Break', 'Seed Bomb']","['Zen Headbutt', 'Rock Smash']",0.0,3,1430,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
673,Gogoat,196,146,265,['Grass'],Standard,"['Brick Break', 'Leaf Blade', 'Seed Bomb']","['Zen Headbutt', 'Rock Smash', 'Vine Whip']",50.0,3,3201,0.7,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
674,Pancham,145,107,167,['Fighting'],Standard,"['Low Sweep', 'Crunch', 'Body Slam']","['Low Kick', 'Tackle']",0.0,3,1703,0.25,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
675,Pangoro,226,146,216,"['Fighting', 'Dark']",Standard,"['Close Combat', 'Night Slash', 'Iron Head', 'Rock Slide']","['Low Kick', 'Snarl', 'Bullet Punch']",50.0,3,3320,0.7,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
676,Furfrou,164,167,181,['Normal'],Standard,"['Surf', 'Dark Pulse', 'Grass Knot']","['Take Down', 'Bite', 'Sucker Punch', 'Sand Attack']",0.0,5,2415,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
677,Espurr,120,114,158,['Psychic'],Standard,"['Psyshock', 'Energy Ball', 'Psychic']","['Confusion', 'Scratch']",0.0,3,1441,0.05,-1.0,-1.0,0.3,1.6,1.1,False,False,True,True,True,True
678,Meowstic,166,167,179,['Psychic'],Standard,"['Psychic', 'Energy Ball', 'Shadow Ball']","['Confusion', 'Charm', 'Magical Leaf']",50.0,3,2430,0.05,-1.0,-1.0,0.3,1.6,0.9,False,True,True,True,False,True
679,Honedge,0,0,0,"['Steel', 'Ghost']",Standard,"['Iron Head', 'Gyro Ball']","['Tackle', 'Fury Cutter']",0.0,5,16,0.15,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
680,Doublade,0,0,0,"['Steel', 'Ghost']",Standard,"['Iron Head', 'Gyro Ball']","['Psycho Cut', 'Fury Cutter']",25.0,5,16,0.1,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
681,Aegislash,0,0,0,"['Steel', 'Ghost']",Standard,"['Flash Cannon', 'Gyro Ball', 'Shadow Ball']","['Psycho Cut', 'Fury Cutter']",100.0,5,16,0.2,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
682,Spritzee,110,113,186,['Fairy'],Standard,"['Draining Kiss', 'Thunderbolt']","['Charm', 'Charge Beam']",0.0,3,1432,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
683,Aromatisse,173,150,226,['Fairy'],Standard,"['Moonblast', 'Thunderbolt', 'Psychic', 'Draining Kiss']","['Charm', 'Charge Beam']",50.0,3,2678,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
684,Swirlix,109,119,158,['Fairy'],Standard,"['Draining Kiss', 'Energy Ball']",['Tackle'],0.0,3,1349,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
685,Slurpuff,168,163,193,['Fairy'],Standard,"['Play Rough', 'Energy Ball', 'Flamethrower', 'Draining Kiss']","['Tackle', 'Charm', 'Fairy Wind']",50.0,3,2516,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
686,Inkay,98,95,142,"['Dark', 'Psychic']",Standard,"['Psybeam', 'Night Slash']","['Peck', 'Tackle', 'Psywave']",0.0,3,1061,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
687,Malamar,177,165,200,"['Dark', 'Psychic']",Standard,"['Psybeam', 'Foul Play', 'Super Power', 'Hyper Beam']","['Peck', 'Psycho Cut', 'Psywave']",50.0,3,2698,0.3,-1.0,-1.0,0.1,1.6,0.2,False,True,True,True,False,True
688,Binacle,96,120,123,"['Rock', 'Water']",Standard,"['Ancient Power', 'Cross Chop', 'Dig']","['Scratch', 'Mud Slap']",0.0,3,1082,0.25,-1.0,-1.0,0.0,1.6,0.2,False,False,True,True,True,True
689,Barbaracle,194,205,176,"['Rock', 'Water']",Standard,"['Skull Bash', 'Cross Chop', 'Stone Edge', 'Grass Knot', 'Razor Shell']","['Water Gun', 'Mud Slap', 'Fury Cutter']",50.0,3,3061,0.15,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
690,Skrelp,109,109,137,"['Poison', 'Water']",Standard,"['Aqua Tail', 'Water Pulse', 'Twister', 'Sludge Bomb']","['Water Gun', 'Acid']",0.0,3,1216,0.05,-1.0,-1.0,0.3,1.6,0.2,False,False,True,True,True,True
691,Dragalge,177,207,163,"['Poison', 'Dragon']",Standard,"['Hydro Pump', 'Aqua Tail', 'Outrage', 'Gunk Shot']","['Water Gun', 'Acid', 'Dragon Tail']",50.0,3,2727,0.1,-1.0,-1.0,0.35,1.6,0.2,False,True,True,True,False,True
692,Clauncher,108,117,137,['Water'],Standard,"['Water Pulse', 'Crabhammer', 'Aqua Jet']","['Water Gun', 'Smack Down']",0.0,3,1244,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
693,Clawitzer,221,171,174,['Water'],Standard,"['Water Pulse', 'Dark Pulse', 'Ice Beam', 'Crabhammer']","['Water Gun', 'Smack Down']",50.0,3,3161,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
694,Helioptile,115,78,127,"['Electric', 'Normal']",Standard,"['Parabolic Charge', 'Bulldoze', 'Thunderbolt']","['Quick Attack', 'Thunder Shock']",0.0,3,1067,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
695,Heliolisk,219,168,158,"['Electric', 'Normal']",Standard,"['Parabolic Charge', 'Bulldoze', 'Thunderbolt', 'Grass Knot', 'Breaking Swipe']","['Quick Attack', 'Volt Switch', 'Mud Slap']",50.0,3,2974,0.1,-1.0,-1.0,0.25,1.6,0.2,False,True,True,True,False,True
696,Tyrunt,158,123,151,"['Rock', 'Dragon']",Standard,"['Stomp', 'Ancient Power', 'Dragon Claw']","['Dragon Tail', 'Tackle']",0.0,5,1870,0.7,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,False,True
697,Tyrantrum,227,191,193,"['Rock', 'Dragon']",Standard,"['Crunch', 'Stone Edge', 'Outrage', 'Earthquake', 'Meteor Beam']","['Dragon Tail', 'Charm', 'Rock Throw']",50.0,5,3579,0.7,-1.0,-1.0,0.2,1.6,0.2,False,True,True,True,False,True
698,Amaura,124,109,184,"['Rock', 'Ice']",Standard,"['Weather Ball Ice', 'Ancient Power', 'Aurora Beam', 'Thunderbolt']","['Powder Snow', 'Frost Breath']",0.0,5,1560,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
699,Aurorus,186,163,265,"['Rock', 'Ice']",Standard,"['Weather Ball Ice', 'Ancient Power', 'Blizzard', 'Thunderbolt', 'Hyper Beam', 'Meteor Beam']","['Powder Snow', 'Frost Breath', 'Rock Throw']",50.0,5,3206,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
700,Sylveon,203,205,216,['Fairy'],Standard,"['Moonblast', 'Dazzling Gleam', 'Draining Kiss']","['Charm', 'Quick Attack']",25.0,5,3511,0.2,-1.0,-1.0,0.3,1.6,0.2,False,True,True,True,False,True
701,Hawlucha,195,153,186,"['Fighting', 'Flying']",Standard,"['Flying Press', 'Aerial Ace', 'X Scissor', 'Power Up Punch']","['Low Kick', 'Poison Jab']",0.0,5,2757,0.7,-1.0,-1.0,0.3,1.6,0.2,False,False,False,False,False,False
702,Dedenne,164,134,167,"['Electric', 'Fairy']",Standard,"['Discharge', 'Play Rough', 'Parabolic Charge']","['Tackle', 'Thunder Shock']",0.0,3,2106,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
703,Carbink,95,285,137,"['Rock', 'Fairy']",Standard,"['Rock Slide', 'Moonblast', 'Power Gem']","['Tackle', 'Rock Throw']",0.0,5,1678,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
704,Goomy,101,112,128,['Dragon'],Standard,"['Dragon Pulse', 'Sludge Wave', 'Muddy Water']","['Water Gun', 'Tackle']",0.0,5,1116,0.2,-1.0,-1.0,0.1,1.6,0.2,False,False,True,True,False,True
705,Sliggoo,159,176,169,['Dragon'],Standard,"['Dragon Pulse', 'Sludge Wave', 'Muddy Water', 'Water Pulse']","['Water Gun', 'Tackle']",25.0,5,2330,0.3,-1.0,-1.0,0.05,1.6,0.2,False,True,True,True,False,True
706,Goodra,220,242,207,['Dragon'],Standard,"['Draco Meteor', 'Sludge Wave', 'Muddy Water', 'Power Whip', 'Aqua Tail']","['Water Gun', 'Dragon Breath']",100.0,5,4010,0.3,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
707,Klefki,160,179,149,"['Steel', 'Fairy']",Standard,"['Flash Cannon', 'Play Rough', 'Draining Kiss', 'Foul Play']","['Astonish', 'Tackle']",0.0,3,2230,0.6,-1.0,-1.0,0.05,1.6,0.2,False,False,False,False,False,False
708,Phantump,125,103,125,"['Ghost', 'Grass']",Standard,"['Seed Bomb', 'Shadow Ball', 'Foul Play']","['Astonish', 'Tackle']",0.0,5,1285,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
709,Trevenant,201,154,198,"['Ghost', 'Grass']",Standard,"['Seed Bomb', 'Shadow Ball', 'Foul Play']","['Shadow Claw', 'Sucker Punch']",200.0,5,2928,0.2,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
710,Pumpkaboo,121,123,135,"['Ghost', 'Grass']",Standard,"['Grass Knot', 'Shadow Sneak', 'Foul Play']","['Astonish', 'Razor Leaf']",0.0,5,1398,0.1,-1.0,-1.0,0.2,1.6,0.2,False,False,True,True,True,True
711,Gourgeist,175,213,163,"['Ghost', 'Grass']",Standard,"['Seed Bomb', 'Shadow Ball', 'Foul Play', 'Fire Blast', 'Poltergeist']","['Hex', 'Razor Leaf']",200.0,5,2734,0.2,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
712,Bergmite,117,120,146,['Ice'],Standard,"['Crunch', 'Icy Wind', 'Mirror Coat']","['Bite', 'Tackle']",0.0,3,1390,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
713,Avalugg,214,238,216,"['Ice', 'Rock']",Standard,"['Crunch', 'Rock Slide', 'Blizzard', 'Icy Wind']","['Bite', 'Tackle', 'Powder Snow']",50.0,3,3955,0.1,-1.0,-1.0,0.0,1.6,0.2,False,True,True,True,False,True
714,Noibat,83,73,120,"['Flying', 'Dragon']",Standard,"['Dragon Pulse', 'Air Cutter', 'Heat Wave']","['Wing Attack', 'Bite']",0.0,5,763,0.3,-1.0,-1.0,0.35,1.6,0.9,False,False,True,True,False,True
715,Noivern,205,175,198,"['Flying', 'Dragon']",Standard,"['Draco Meteor', 'Hurricane', 'Heat Wave', 'Psychic']","['Air Slash', 'Bite']",400.0,5,3162,0.35,-1.0,-1.0,0.25,1.6,0.9,False,True,True,True,False,True
716,Xerneas,250,185,246,['Fairy'],Legendary,"['Moonblast', 'Megahorn', 'Close Combat', 'Giga Impact', 'Thunder']","['Tackle', 'Zen Headbutt']",0.0,20,4326,0.15,-1.0,-1.0,0.3,2.5,0.75,False,False,True,True,True,True
717,Yveltal,250,185,246,"['Dark', 'Flying']",Legendary,"['Dark Pulse', 'Hurricane', 'Focus Blast', 'Hyper Beam', 'Psychic']","['Sucker Punch', 'Snarl', 'Gust']",0.0,20,4326,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,True,True
718,Zygarde,184,207,389,"['Dragon', 'Ground']",Legendary,"['Outrage', 'Earthquake', 'Crunch', 'Hyper Beam', 'Bulldoze']","['Dragon Tail', 'Bite', 'Zen Headbutt']",0.0,20,4258,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
719,Diancie,190,285,137,"['Rock', 'Fairy']",Mythic,"['Rock Slide', 'Moonblast', 'Power Gem']","['Tackle', 'Rock Throw']",0.0,20,3127,0.1,-1.0,-1.0,0.0,1.6,0.2,False,False,False,False,False,False
720,Hoopa,261,187,173,"['Psychic', 'Ghost']",Mythic,"['Shadow Ball', 'Psybeam', 'Psychic']","['Confusion', 'Astonish']",0.0,20,3843,0.1,-1.0,-1.0,0.1,1.6,0.2,False,False,False,False,False,False
721,Volcanion,252,216,190,"['Fire', 'Water']",Mythic,"['Hydro Pump', 'Overheat', 'Earth Power', 'Sludge Bomb']","['Incinerate', 'Water Gun', 'Take Down']",0.0,20,4151,0.3,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
722,Rowlet,102,99,169,"['Grass', 'Flying']",Standard,"['Seed Bomb', 'Energy Ball']","['Tackle', 'Razor Leaf', 'Leafage', 'Magical Leaf']",0.0,3,1210,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
723,Dartrix,142,139,186,"['Grass', 'Flying']",Standard,"['Seed Bomb', 'Energy Ball', 'Brave Bird']","['Peck', 'Razor Leaf', 'Leafage', 'Magical Leaf']",25.0,3,1973,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
724,Decidueye,213,174,204,"['Grass', 'Fighting']",Standard,"['Trailblaze', 'Energy Ball', 'Aura Sphere', 'Aerial Ace']","['Magical Leaf', 'Psycho Cut']",100.0,3,3314,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
725,Litten,128,79,128,['Fire'],Standard,"['Flamethrower', 'Flame Charge', 'Crunch']","['Scratch', 'Ember']",0.0,3,1184,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
726,Torracat,174,103,163,['Fire'],Standard,"['Flamethrower', 'Flame Charge', 'Crunch']","['Bite', 'Ember']",25.0,3,1957,0.1,-1.0,-1.0,0.15,1.6,0.2,False,True,True,True,False,True
